010133,Bucuresti,Bucuresti,Strada,"Brezoianu Ion, actor nr. 41-43",1726,P15,0,DA,BUH
010134,Bucuresti,Bucuresti,Strada,"Brezoianu Ion, actor nr. 45-49",1726,P15,0,DA,BUH
010135,Bucuresti,Bucuresti,Strada,"Brezoianu Ion, actor nr. 51-T",1726,P15,0,DA,BUH
010136,Bucuresti,Bucuresti,Strada,"Brezoianu Ion, actor nr. 16-24",1726,P15,0,DA,BUH
010137,Bucuresti,Bucuresti,Strada,"Brezoianu Ion, actor nr. 26-34",1726,P15,0,DA,BUH
010138,Bucuresti,Bucuresti,Strada,"Brezoianu Ion, actor nr. 36-42",1726,P15,0,DA,BUH
010139,Bucuresti,Bucuresti,Strada,"Brezoianu Ion, actor nr. 44-T",1726,P15,0,DA,BUH
010141,Bucuresti,Bucuresti,Strada,Mille Constantin nr. 1-T,1726,P15,0,DA,BUH
010142,Bucuresti,Bucuresti,Strada,Mille Constantin nr. 2-T,1726,P15,0,DA,BUH
010143,Bucuresti,Bucuresti,Strada,Otetelesanu Ion,1726,P15,0,DA,BUH
010144,Bucuresti,Bucuresti,Strada,Millo Matei nr. 1-T,1726,P15,0,DA,BUH
010145,Bucuresti,Bucuresti,Strada,Millo Matei nr. 2-T,1726,P15,0,DA,BUH
010146,Bucuresti,Bucuresti,Strada,Vraca George,1726,P15,0,DA,BUH
010147,Bucuresti,Bucuresti,Strada,"Demetriade Aristide, actor",1726,P15,0,DA,BUH
010148,Bucuresti,Bucuresti,Intrare,Episcopul Ambrozie,1726,BUH1,0,DA,BUH
010149,Bucuresti,Bucuresti,Piata,Tricolorului,1726,P15,0,DA,BUH
010151,Bucuresti,Bucuresti,Strada,Zalomit Z. Ion,1726,P15,0,DA,BUH
010152,Bucuresti,Bucuresti,Intrare,Rigas,1726,P15,0,DA,BUH
010153,Bucuresti,Bucuresti,Intrare,Eftimiu Victor nr. 1-T,1726,P15,0,DA,BUH
010154,Bucuresti,Bucuresti,Intrare,Eftimiu Victor nr. 2-T,1726,P15,0,DA,BUH
010155,Bucuresti,Bucuresti,Piata,"Maracineanu Valter, cpt.",1726,P15,0,DA,BUH
010156,Bucuresti,Bucuresti,Strada,Sipotul Fƒntƒnelor nr. 1-T,1726,P15,0,DA,BUH
010157,Bucuresti,Bucuresti,Strada,Sipotul Fƒntƒnelor nr. 2-T,1726,P15,0,DA,BUH
010158,Bucuresti,Bucuresti,Strada,Poiana Narciselor,1726,P15,0,DA,BUH
010159,Bucuresti,Bucuresti,Strada,"Sion Vasile, dr.",1726,P15,0,DA,BUH
010161,Bucuresti,Bucuresti,Strada,Luterana nr. 1-T,1726,P15,0,DA,BUH
010162,Bucuresti,Bucuresti,Strada,Luterana nr. 2-T,1726,P15,0,DA,BUH
